Abrutsches	Abrutsch	NN	negative	0/-0.0048/0	L
Abrutschs	Abrutsch	NN	negative	0/-0.0048/0	L
Absackung	Absackung	NN	negative	0/0/0	D
Absatz	Absatz	NN	negative	0/0/0	D
Abschaffung	Abschaffung	NN	negative	0/-0.058/0	L
Abschaffungen	Abschaffung	NN	negative	0/-0.058/0	L
Abschaltung	Abschaltung	NN	negative	0.333333/0/0.666667	D
Abschaum	Abschaum	NN	negative	0/0/0	D
Abscheu	Abscheu	NN	negative	0/0/0	D
Abscheulichkeit	Abscheulichkeit	NN	negative	0/0/0	D
Abschreckung	Abschreckung	NN	negative	0/-0.0048/0	L
Abschreckungen	Abschreckung	NN	negative	0/-0.0048/0	L
Abschreckungsmittel	Abschreckungsmittel	NN	negative	0/0/0	D
Abschreibung	Abschreibung	NN	negative	0/-0.3345/0	L
Abschreibungen	Abschreibung	NN	negative	0/-0.3345/0	L
Abschroter	Abschroter	NN	negative	0/0/0	D
Abschuss	Abschuß	NN	negative	0/0/0	D
Abschuß	Abschuß	NN	negative	0/-0.0048/0	L
Abschwung	Abschwung	NN	negative	0/0/0	D
Abschwächung	Abschwächung	NN	negative	0/-0.1935/0	L
Abschwächungen	Abschwächung	NN	negative	0/-0.1935/0	L
Abschätzung	Abschätzung	NN	negative	0/0/0	D
Absenkung	Absenkung	NN	negative	0/-0.3434/0	L
Absenkungen	Absenkung	NN	negative	0/-0.3434/0	L
Absetzung	Absetzung	NN	negative	0/0/0	D
Absonderung	Absonderung	NN	negative	0/0/0	D
Abspaltung	Abspaltung	NN	negative	0/-0.0048/0	L
Abspaltungen	Abspaltung	NN	negative	0/-0.0048/0	L
Absperrung	Absperrung	NN	negative	0/-0.0048/0	L
Absperrungen	Absperrung	NN	negative	0/-0.0048/0	L
Abstieg	Abstieg	NN	negative	0/-0.3215/0	L
Abstiege	Abstieg	NN	negative	0/-0.3215/0	L
Abstiegen	Abstieg	NN	negative	0/-0.3215/0	L
Abstieges	Abstieg	NN	negative	0/-0.3215/0	L
Abstiegs	Abstieg	NN	negative	0/-0.3215/0	L
Abstoß	Abstoß	NN	negative	0/-0.0048/0	L
Abstoßes	Abstoß	NN	negative	0/-0.0048/0	L
Abstoßs	Abstoß	NN	negative	0/-0.0048/0	L
Abstrich	Abstrich	NN	negative	0/-0.3201/0	L
Abstriche	Abstrich	NN	negative	0/-0.3201/0	L
Abstrichen	Abstrich	NN	negative	0/-0.3201/0	L
Abstriches	Abstrich	NN	negative	0/-0.3201/0	L
Abstrichs	Abstrich	NN	negative	0/-0.3201/0	L
Abstufung	Abstufung	NN	negative	0.333333/0.666667/0	D
Abstumpfung	Abstumpfung	NN	negative	0/-0.0048/0	L
Absturz	Absturz	NN	negative	0/-0.4739/0	L
Absturzes	Absturz	NN	negative	0/-0.4739/0	L
Absturzs	Absturz	NN	negative	0/-0.4739/0	L
Abstöße	Abstoß	NN	negative	0/-0.0048/0	L
Abstößen	Abstoß	NN	negative	0/-0.0048/0	L
Abstürze	Absturz	NN	negative	0/-0.4739/0	L
Abstürzen	Absturz	NN	negative	0/-0.4739/0	L
Absurdität	Absurdität	NN	negative	0/-0.0048/0	L
Absurditäten	Absurdität	NN	negative	0/-0.0048/0	L
Abtrag	Abtrag	NN	negative	0/0/0	D
Abtragung	Abtragung	NN	negative	0/0/0	D
Abtreibungsgegner	Abtreibungsgegner	NN	negative	0/0/0	D
Abtrünnigkeit	Abtrünnigkeit	NN	negative	0/0/0	D
Aburteilung	Aburteilung	NN	negative	0/0/0	D
Abweg	Abweg	NN	negative	0/0/0	D
Abwehr	Abwehr	NN	negative	0/0/0	D
Abwehrkampf	Abwehrkampf	NN	negative	0/0/0	D
Abwehrschanze	Abwehrschanze	NN	negative	0/0/0	D
Abweichler	Abweichler	NN	negative	0/0/0	D
Abweichlerin	Abweichlerin	NN	negative	0/0/0	D
Abweichung	Abweichung	NN	negative	0/-0.3462/0	L
Abweichungen	Abweichung	NN	negative	0/-0.3462/0	L
Abweisung	Abweisung	NN	negative	0/-0.0048/0	L
Abweisungen	Abweisung	NN	negative	0/-0.0048/0	L
Abwendung	Abwendung	NN	negative	0/0/0	D
Abwertung	Abwertung	NN	negative	0/-0.3283/0	L
Abwertungen	Abwertung	NN	negative	0/-0.3283/0	L
Abwesende	Abwesende	NN	negative	0/0/0	D
Abwesenheit	Abwesenheit	NN	negative	0/1/0	D
Abwärtstrend	Abwärtstrend	NN	negative	0/-0.1941/0	L
Abzocke	Abzocke	NN	negative	0/-0.0048/0	L
Abzug	Abzug	NN	negative	0.388889/0.0555556/0.555556	D
Abzweig	abzweigen	NN	negative	0/0/0	D
Ach	ach	NN	negative	0.5/0.416667/0.0833333	D
Achillessehne	Achillessehne	NN	negative	0/0/0	D
Achselzucken	Achselzucken	NN	negative	0/0/0	D
Achterbahn	Achterbahn	NN	negative	0/0/0	D
Achterliek	Achterliek	NN	negative	0/0/0	D
Achtlosigkeit	Achtlosigkeit	NN	negative	0/-0.0048/0	L
Achtung	Achtung	NN	negative	0.257143/0.457143/0.285714	D
Aderlasser	Aderlasser	NN	negative	0/0/0	D
Advokatur	Advokatur	NN	negative	0/0/0	D
Affe	Affe	NN	negative	0/0.666667/0.333333	D
Affektiertheit	Affektiertheit	NN	negative	0/0/0	D
Affentheater	Affentheater	NN	negative	0/0/0	D
Affenzahn	Affenzahn	NN	negative	0/0/0	D
Affront	Affront	NN	negative	0/0/0	D
Affäre	Affäre	NN	negative	0/-0.1794/0	L
Affären	Affäre	NN	negative	0/-0.1794/0	L
Aggression	Aggression	NN	negative	0/-0.4889/0	L
Aggressionen	Aggression	NN	negative	0/-0.4889/0	L
Aggressivität	Aggressivität	NN	negative	0/-0.1958/0	L
Aggressivitäten	Aggressivität	NN	negative	0/-0.1958/0	L
Aggressor	Aggressor	NN	negative	0/-0.3155/0	L
Aggressoren	Aggressor	NN	negative	0/-0.3155/0	L
Aggressors	Aggressor	NN	negative	0/-0.3155/0	L
Agitatio	Agitatio	NN	negative	0/0/0	D
Agitation	Agitation	NN	negative	0/-0.0048/0	L
Agitationen	Agitation	NN	negative	0/-0.0048/0	L
Agitator	Agitator	NN	negative	0/0/0	D
Agonie	Agonie	NE	negative	0/0/0	D
Ahndung	Ahndung	NN	negative	0/0/0	D
Ahnungslosigkeit	Ahnungslosigkeit	NN	negative	0/0/0	D
Aids-Erkrankung	Aids-Erkrankung	NN	negative	0/0/0	D
Aids-Infizierte	Aids-Infizierte	NN	negative	0/0/0	D
Akzeptierverweigerung	Akzeptierverweigerung	NN	negative	0/0/0	D
Alarm	Alarm	NN	negative	0/-0.0048/0	L
Alarmbereitschaft	Alarmbereitschaft	NN	negative	0/0/0	D
Alarme	Alarm	NN	negative	0/-0.0048/0	L
Alarmen	Alarm	NN	negative	0/-0.0048/0	L
Alarmes	Alarm	NN	negative	0/-0.0048/0	L
Alarmierung	Alarmierung	NN	negative	0/0/0	D
Alarmruf	Alarmruf	NN	negative	0/0/0	D
Alarms	Alarm	NN	negative	0/-0.0048/0	L
Alarmsignal	Alarmsignal	NN	negative	0/1/0	D
Alarmzustand	Alarmzustand	NN	negative	0/0/0	D
Albernheit	Albernheit	NN	negative	0/0/0	D
Albtraum	Albtraum	NN	negative	0/1/0	D
Alkoholparanoia	Alkoholparanoia	NN	negative	0/0/0	D
Allantoisparasit	Allantoisparasit	NN	negative	0/0/0	D
Alleinherrscher	Alleinherrscher	NN	negative	0/0/0	D
Alleinherrscherin	Alleinherrscherin	NN	negative	0/0/0	D
Alleinsein	Alleinsein	NN	negative	0/0/0	D
Almosen	Almosen	NN	negative	0/0/0	D
Almosenempfänger	Almosenempfänger	NN	negative	0/0/0	D
Almosenempfängerin	Almosenempfängerin	NN	negative	0/0/0	D
Alptraum	Alptraum	NN	negative	0/-0.0048/0	L
Alptraumes	Alptraum	NN	negative	0/-0.0048/0	L
Alptraums	Alptraum	NN	negative	0/-0.0048/0	L
Alpträume	Alptraum	NN	negative	0/-0.0048/0	L
Alpträumen	Alptraum	NN	negative	0/-0.0048/0	L
Altern	Alter	NN	negative	0.307692/0.538462/0.153846	D
Alterskachexie	Alterskachexie	NN	negative	0/0/0	D
Altersschwäche	Altersschwäche	NN	negative	0/0.5/0.5	D
Alterung	Alterung	NN	negative	0/0/0	D
Altlast	Altlast	NN	negative	0/0/0	D
Altstoff	Altstoff	NN	negative	0/0/0	D
Altweibergeschwätz	Altweibergeschwätz	NN	negative	0/0/0	D
Amateur	Amateur	NN	negative	0/-0.0048/0	L
Amateure	Amateur	NN	negative	0/-0.0048/0	L
Amateuren	Amateur	NN	negative	0/-0.0048/0	L
Amateurs	Amateur	NN	negative	0/-0.0048/0	L
Ambiguität	Ambiguität	NN	negative	0/0/0	D
Ambivalenz	Ambivalenz	NN	negative	0/-0.3266/0	L
Ambivalenzen	Ambivalenz	NN	negative	0/-0.3266/0	L
Amnestie	Amnestie	NN	negative	0/0/0	D
Amoklauf	Amoklauf	NN	negative	0/0/0	D
Amortisation	Amortisation	NN	negative	0/0/0	D
Amortisierung	Amortisierung	NN	negative	0/0/0	D
Analphabet	Analphabet	NN	negative	0/0/0	D
Analphabetin	Analphabetin	NN	negative	0/0/0	D
Anarchie	Anarchie	NN	negative	0/0/0	D
Anarchismus	Anarchismus	NN	negative	0/0/0	D
Anarchist	Anarchist	NN	negative	0/0/0	D
Anarchistin	Anarchistin	NN	negative	0/0/0	D
Anbruch	Anbruch	NN	negative	0/0/0	D
Andersdenkende	andersdenkend	NN	negative	0/0/0	D
Andeutung	Andeutung	NN	negative	0/0/1	D
Androhung	Androhung	NN	negative	0/-0.0048/0	L
Androhungen	Androhung	NN	negative	0/-0.0048/0	L
Anfall	Anfall	NN	negative	0/0/0	D
Anfechtung	Anfechtung	NN	negative	0/0/0	D
Anfeindung	Anfeindung	NN	negative	0/0/0	D
Anfressung	Anfressung	NN	negative	0/0/0	D
Anfälligkeit	Anfälligkeit	NN	negative	0/-0.0048/0	L
Angabe	Angabe	NN	negative	0.105263/0.578947/0.315789	D
Angeber	Angeber	NN	negative	0/0/0	D
Angeberei	Angeberei	NN	negative	0/0/0	D
Angeberin	Angeberin	NN	negative	0/0/0	D
Angreifer	Angreifer	NN	negative	0/-0.0048/0	L
Angreifern	Angreifer	NN	negative	0/-0.0048/0	L
Angreifers	Angreifer	NN	negative	0/-0.0048/0	L
Angriff	Angriff	NN	negative	0/-0.212/0	L
Angriffe	Angriff	NN	negative	0/-0.212/0	L
Angriffen	Angriff	NN	negative	0/-0.212/0	L
Angriffes	Angriff	NN	negative	0/-0.212/0	L
Angriffs	Angriff	NN	negative	0/-0.212/0	L
Angriffslust	Angriffslust	NN	negative	0/0/0	D
Angst	Angst	NN	negative	0/-0.514/0	L
Angste	Angst	NN	negative	0/-0.514/0	L
Angsten	Angst	NN	negative	0/-0.514/0	L
Angstgefühl	Angstgefühl	NN	negative	0/0/0	D
Angsthase	Angsthase	NN	negative	0/0/0	D
Anhänglichkeit	Anhänglichkeit	NN	negative	0/0/0	D
Anhäufung	Anhäufung	NN	negative	0/0/0	D
Animosität	Animosität	NN	negative	0/0/0	D
Animus	Animus	NN	negative	0/0/0	D
Anklage	Anklage	NN	negative	0/-0.3468/0	L
Anklagen	Anklage	NN	negative	0/-0.3468/0	L
Anklageschrift	Anklageschrift	NN	negative	0/0/0	D
Anliegen	Anliegen	NN	negative	0.25/0.5/0.25	D
Anmaßung	Anmaßung	NN	negative	0/-0.0048/0	L
Anmaßungen	Anmaßung	NN	negative	0/-0.0048/0	L
Annahmeverweigerung	Annahmeverweigerung	NN	negative	0/0/0	D
Annihilation	Annihilation	NN	negative	0/0/0	D
Annullierung	Annullierung	NN	negative	0/-0.0048/0	L
Annullierungen	Annullierung	NN	negative	0/-0.0048/0	L
Anomalie	Anomalie	NN	negative	0/-0.0048/0	L
Anomalien	Anomalie	NN	negative	0/-0.0048/0	L
Anordnung	Anordnung	NN	negative	0/1/0	D
Anprangerung	Anprangerung	NN	negative	0/0/0	D
Anrechnung	Anrechnung	NN	negative	1/0/0	D
Anreißer	Anreißer	NN	negative	0/0/0	D
Anriss	anreißen	NN	negative	1/0/0	D
Anschiss	anscheißen	NN	negative	0/0/0	D
Anschlag	Anschlag	NN	negative	0/0.6/0.4	D
Anschoppung	Anschoppung	NN	negative	0/0/0	D
Anschuldigung	Anschuldigung	NN	negative	0/0/0	D
Anspannung	Anspannung	NN	negative	0/-0.0048/0	L
Anspannungen	Anspannung	NN	negative	0/-0.0048/0	L
Anspielung	Anspielung	NN	negative	1/0/0	D
Ansprechschwelle	Ansprechschwelle	NN	negative	0/0/0	D
Anspruchsberechtigte	Anspruchsberechtigte	NN	negative	0/0/0	D
Anspruchslosigkeit	Anspruchslosigkeit	NN	negative	0/0/0	D
Anstauchen	Anstauchen	NN	negative	0/0/0	D
Ansteckungskraft	Ansteckungskraft	NN	negative	0/0/0	D
Anstifter	Anstifter	NN	negative	0/0/0	D
Anstrengung	Anstrengung	NN	negative	0/-0.0048/0	L
Anstrengungen	Anstrengung	NN	negative	0/-0.0048/0	L
Anstößigkeit	Anstößigkeit	NN	negative	0/0/0	D
Antagonismus	Antagonismus	NN	negative	0/0/0	D
Antagonist	Antagonist	NN	negative	0/0/0	D
Anteilnahme	Anteilnahme	NN	negative	0/0/0	D
Anti	Anti	NN	negative	0.142857/0.571429/0.285714	D
Antifaschist	Antifaschist	NN	negative	0/0/0	D
Antikriegsdemonstration	Antikriegsdemonstration	NN	negative	0/0/0	D
Antipathie	Antipathie	NN	negative	0/-0.0048/0	L
Antipathien	Antipathie	NN	negative	0/-0.0048/0	L
Anwaltschaft	Anwaltschaft	NN	negative	0/0/0	D
Anwaltsstand	Anwaltsstand	NN	negative	0/0/0	D
Anzeichen	Anzeichen	NN	negative	0/0/0	D
Anzüglichkeit	Anzüglichkeit	NN	negative	0/0/0	D
Apathie	Apathie	NN	negative	0/0/0	D
Apokalypse	Apokalypse	NN	negative	0/0/0	D
Apologet	Apologet	NN	negative	0/0/0	D
Appell	Appell	NN	negative	0/0/0	D
Arbeitslose	Arbeitslose	NN	negative	0/-0.3549/0	L
Arbeitslosen	Arbeitslose	NN	negative	0/-0.3549/0	L
Arbeitslosigkeit	Arbeitslosigkeit	NN	negative	0/-0.3654/0	L
Arbeitsunfähigkeit	Arbeitsunfähigkeit	NN	negative	0/0/0	D
Arglist	Arglist	NN	negative	0/0/0	D
Arglose	arglos	NN	negative	0/0/0	D
Arglosigkeit	Arglosigkeit	NN	negative	0/0/0	D
Argwohn	Argwohn	NN	negative	0/0/0	D
Armierung	Armierung	NN	negative	0/0/0	D
Armseligkeit	Armseligkeit	NN	negative	0/0/0	D
Armut	Armut	NN	negative	0/-0.2038/0	L
Arrest	Arrest	NN	negative	0/0/0	D
Arrestant	Arrestant	NN	negative	0/0/0	D
Arroganz	Arroganz	NN	negative	0/-0.3289/0	L
Arsch	Arsch	NN	negative	0/0/0	D
Arschloch	Arschloch	NN	negative	0/-0.1901/0	L
Arschloches	Arschloch	NN	negative	0/-0.1901/0	L
Arschlochs	Arschloch	NN	negative	0/-0.1901/0	L
Arschlöcher	Arschloch	NN	negative	0/-0.1901/0	L
Arschlöchern	Arschloch	NN	negative	0/-0.1901/0	L
Assassine	Assassine	NN	negative	0/0/0	D
Atemlosigkeit	Atemlosigkeit	NN	negative	0/0/0	D
Atemnot	Atemnot	NN	negative	0/0/0	D
Atombombe	Atombombe	NN	negative	0/0/0	D
Atrophie	Atrophie	NN	negative	0/0/0	D
Attacke	Attacke	NN	negative	0/-0.47/0	L
Attacken	Attacke	NN	negative	0/-0.47/0	L
Attest	Attest	NN	negative	0/0/0	D
Attitüde	Attitüde	NN	negative	0.5/0/0.5	D
Attrappe	Attrappe	NN	negative	0/0/0	D
Aufdeckung	Aufdeckung	NN	negative	0/0/0	D
Auferlegung	Auferlegung	NN	negative	0/0/0	D
Aufforderung	Aufforderung	NN	negative	0/0/0	D
Aufforderungscharakter	Aufforderungscharakter	NN	negative	0/0/0	D
Aufgabe	Aufgabe	NN	negative	0.4/0.2/0.4	D
Aufgeber	Aufgeber	NN	negative	0/0/0	D
Aufgliederung	Aufgliederung	NN	negative	0/0/0	D
Aufhebens	Aufheben	NN	negative	0.1/0.6/0.3	D
Aufhebung	Aufhebung	NN	negative	0/-0.0048/0	L
Aufhebungen	Aufhebung	NN	negative	0/-0.0048/0	L
Aufhetzer	Aufhetzer	NN	negative	0/0/0	D
Auflage	Auflage	NN	negative	0/0.666667/0.333333	D
Auflegung	Auflegung	NN	negative	0/0/0	D
Auflehnung	Auflehnung	NN	negative	0/0/0	D
Auflösung	Auflösung	NN	negative	0/-0.0048/0	L
Auflösungen	Auflösung	NN	negative	0/-0.0048/0	L
Auflösungszeichen	Auflösungszeichen	NN	negative	0/0/0	D
Aufopferung	Aufopferung	NN	negative	0/0/0	D
Aufpasser	Aufpasser	NN	negative	0/0/0	D
Aufpasserin	Aufpasserin	NN	negative	0/0/0	D
Aufprall	Aufprall	NN	negative	0/0/0	D
Aufpreis	Aufpreis	NN	negative	0/0.666667/0.333333	D
Aufregung	Aufregung	NN	negative	0/-0.0386/0	L
Aufregungen	Aufregung	NN	negative	0/-0.0386/0	L
Aufreizung	Aufreizung	NN	negative	0/0/0	D
Aufriss	aufreißen	NN	negative	0/0/1	D
Aufruhr	Aufruhr	NN	negative	0/-0.0048/0	L
Aufruhre	Aufruhr	NN	negative	0/-0.0048/0	L
Aufruhren	Aufruhr	NN	negative	0/-0.0048/0	L
Aufruhres	Aufruhr	NN	negative	0/-0.0048/0	L
Aufruhrs	Aufruhr	NN	negative	0/-0.0048/0	L
Aufrüstung	Aufrüstung	NN	negative	0/0/0	D
Aufschaltung	Aufschaltung	NN	negative	0/0/0	D
Aufschneider	Aufschneider	NN	negative	0/0/0	D
Aufschrei	Aufschrei	NN	negative	0/-0.0048/0	L
Aufschreie	Aufschrei	NN	negative	0/-0.0048/0	L
Aufschreien	Aufschrei	NN	negative	0/-0.0048/0	L
Aufschreies	Aufschrei	NN	negative	0/-0.0048/0	L
Aufschreis	Aufschrei	NN	negative	0/-0.0048/0	L
Aufschub	Aufschub	NN	negative	0/0/0	D
Aufsehen	Aufsehen	NN	negative	0/0/0	D
Aufsicht	Aufsicht	NN	negative	0/0.5/0.5	D
Aufsichtsführung	Aufsichtsführung	NN	negative	0/0/0	D
Aufspaltung	Aufspaltung	NN	negative	0/0/0	D
Aufstand	Aufstand	NN	negative	0/-0.0048/0	L
Aufstande	Aufstand	NN	negative	0/-0.0048/0	L
Aufstanden	Aufstand	NN	negative	0/-0.0048/0	L
Aufstandes	Aufstand	NN	negative	0/-0.0048/0	L
Aufstands	Aufstand	NN	negative	0/-0.0048/0	L
Aufstände	Aufstand	NN	negative	0/-0.0048/0	L
Aufständen	Aufstand	NN	negative	0/-0.0048/0	L
Aufstürzung	Aufstürzung	NN	negative	0/0/0	D
Aufsässige	aufsässig	NN	negative	0/0/0	D
Aufwallung	Aufwallung	NN	negative	0/0/0	D
Aufwiegler	Aufwiegler	NN	negative	0/0/0	D
Augenschraube	Augenschraube	NN	negative	0/0/0	D
Augenwischerei	Augenwischerei	NN	negative	0/0/0	D
Ausbesserung	Ausbesserung	NN	negative	0/0/0	D
Ausbeulung	Ausbeulung	NN	negative	0/0/0	D
Ausbeute	Ausbeute	NN	negative	0/-0.1894/0	L
Ausbeuten	Ausbeute	NN	negative	0/-0.1894/0	L
Ausbeuter	Ausbeuter	NN	negative	0/-0.0048/0	L
Ausbeuterei	Ausbeuterei	NN	negative	0/0/0	D
Ausbeutern	Ausbeuter	NN	negative	0/-0.0048/0	L
Ausbeuters	Ausbeuter	NN	negative	0/-0.0048/0	L
Ausbeutung	Ausbeutung	NN	negative	0/-0.0048/0	L
Ausbeutungen	Ausbeutung	NN	negative	0/-0.0048/0	L
Ausblasung	Ausblasung	NN	negative	0/0/0	D
Ausbleiben	Ausbleiben	NN	negative	0/0/0	D
Ausbruch	Ausbruch	NN	negative	0/-0.0048/0	L
Ausbruches	Ausbruch	NN	negative	0/-0.0048/0	L
Ausbruchkanal	Ausbruchkanal	NN	negative	0/0/0	D
Ausbruchs	Ausbruch	NN	negative	0/-0.0048/0	L
Ausbrüche	Ausbruch	NN	negative	0/-0.0048/0	L
Ausbrüchen	Ausbruch	NN	negative	0/-0.0048/0	L
Ausdehnungsbehinderung	Ausdehnungsbehinderung	NN	negative	0/0/0	D
Auseinandersetzung	Auseinandersetzung	NN	negative	0/-0.0603/0	L
Auseinandersetzungen	Auseinandersetzung	NN	negative	0/-0.0603/0	L
Ausfall	Ausfall	NN	negative	0/-0.2164/0	L
Ausfalles	Ausfall	NN	negative	0/-0.2164/0	L
Ausfalls	Ausfall	NN	negative	0/-0.2164/0	L
Ausflucht	Ausflucht	NN	negative	0/0/0	D
Ausfluss	Ausfluß	NN	negative	0/0/0	D
Ausflüchte	Ausflucht	NN	negative	0/0/0	D
Ausfälle	Ausfall	NN	negative	0/-0.2164/0	L
Ausfällen	Ausfall	NN	negative	0/-0.2164/0	L
Ausfällung	Ausfällung	NN	negative	0/0/0	D
Ausführungsmängel	Ausführungsmangel	NN	negative	0/0/0	D
Ausgemusterte	ausgemustert	NN	negative	0/0/1	D
Ausgestoßene	ausgestoßen	NN	negative	0/0/0	D
Ausgrenzung	Ausgrenzung	NN	negative	0/-0.626/0	L
Aushändigung	Aushändigung	NN	negative	0/0/0	D
Aushöhlung	Aushöhlung	NN	negative	0/0/0	D
Auslassung	Auslassung	NN	negative	0/0/0	D
Auslauf	Auslauf	NN	negative	0/1/0	D
Auslöschung	Auslöschung	NN	negative	0/-0.0048/0	L
Auslöschungen	Auslöschung	NN	negative	0/-0.0048/0	L
Auslöser	Auslöser	NN	negative	0.714286/0.285714/0	D
